seqname	seqlen	ARO	ARO Name	AMR Gene Family	Drug Class	Resistance Mechanism	RMa01	RMa02	RMa03	RMa04	RMa05	FMa01	FMa02	FMa03	FMa04	FMa05	RMi01	RMi02	RMi03	RMi04	FMi01	FMi02	FMi03	FMi04	FMi05	RMM1	RMM2	RMM3	RMM4	RMM5	FMM1	FMM2	FMM3	FMM4	FMM5	RSo01	RSo02	RSo03	RSo04	RSo05	FSo01	FSo02	FSo03	FSo04	FBo01	FSd10	FSd09	FSd08	FSd07	FSd06	FSd05	FSd40	FSd39	FSd38	FSd37	FSd36	FSd35	FSd34	FSd33	FSd32	FSd31	FSd04	FSd30	FSd29	FSd28	FSd27	FSd26	FSd25	FSd24	FSd23	FSd22	FSd21	FSd03	FSd20	FSd19	FSd18	FSd17	FSd16	FSd15	FSd14	FSd13	FSd12	FSd11	FSd02	FSd01	FPz04	FPz03	FPz02	FIn02	FIn01	FJb02	FJb01	FOg12	FOg11	FKu04	FMs02	FUg04	FUg02	FUg01	FOg03	FOb01	FKu06	FKu05	FKo01	FOg10	FOg09	FOg08	FFu02	FOg07	FKu01	FOg06	FOg05	FKu03	FZo02	FZo01	FKu02	FOg04	FOg02	FOg01
gb|AF275256.1|+|0-885|ARO:3002380|SME-2	885	ARO:3002380	SME-2	SME beta-lactamase	carbapenem	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|L06161.1|+|105-945|ARO:3002538|AAC(3)-IIIc	840	ARO:3002538	AAC(3)-IIIc	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF473577.1|+|0-873|ARO:3002397|OXY-2-2	873	ARO:3002397	OXY-2-2	OXY beta-lactamase	cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|GQ152600.1|+|0-1152|ARO:3002188|MOX-5	1152	ARO:3002188	MOX-5	MOX beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KC292503.1|+|4334-5195|ARO:3000904|TEM-34	861	ARO:3000904	TEM-34	TEM beta-lactamase	cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|CU459141.1|+|2175316-2176141|ARO:3001617|OXA-69	825	ARO:3001617	OXA-69	OXA beta-lactamase;OXA-51-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF527798.1|+|0-783|ARO:3000879|TEM-7	783	ARO:3000879	TEM-7	TEM beta-lactamase	cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
gb|AB023477.1|+|0-861|ARO:3001082|SHV-24	861	ARO:3001082	SHV-24	SHV beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|JX440358.1|+|130-775|ARO:3002762|QnrB47	645	ARO:3002762	QnrB47	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|HE616889.1|+|1826-2627|ARO:3001502|OXA-256	801	ARO:3001502	OXA-256	OXA beta-lactamase;OXA-10-like beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|HQ631376.1|+|0-657|ARO:3002795|QnrS6	657	ARO:3002795	QnrS6	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KF203104.1|+|0-822|ARO:3001518|OXA-330	822	ARO:3001518	OXA-330	OXA beta-lactamase;OXA-213-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|HM146927.1|+|0-1146|ARO:3002053|CMY-42	1146	ARO:3002053	CMY-42	CMY beta-lactamase	cephalosporin	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|JQ808129.1|+|633-1188|ARO:3002546|AAC(6')-Ib	555	ARO:3002546	AAC(6')-Ib	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|JX440350.1|+|1026-2172|ARO:3002083|CMY-70	1146	ARO:3002083	CMY-70	CMY beta-lactamase	cephalosporin	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|JQ772478.1|+|140-1004|ARO:3002350|GES-21	864	ARO:3002350	GES-21	GES beta-lactamase	carbapenem;cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF535129.1|+|0-861|ARO:3001099|SHV-41	861	ARO:3001099	SHV-41	SHV beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KJ427797.1|+|0-825|ARO:3001577|OXA-391	825	ARO:3001577	OXA-391	OXA beta-lactamase;OXA-51-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AY491682.1|+|0-861|ARO:3000996|TEM-132	861	ARO:3000996	TEM-132	TEM beta-lactamase	cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
gb|AJ809407.1|+|118-898|ARO:3002620|aadA23	780	ARO:3002620	aadA23	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KF361506.1|+|0-813|ARO:3002360|NDM-10	813	ARO:3002360	NDM-10	NDM beta-lactamase	carbapenem;cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KC580655.1|+|0-645|ARO:3002778|QnrB66	645	ARO:3002778	QnrB66	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF535130.1|+|0-861|ARO:3001100|SHV-42	861	ARO:3001100	SHV-42	SHV beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF315786.1|+|1313-2114|ARO:3001429|OXA-35	801	ARO:3001429	OXA-35	OXA beta-lactamase;OXA-10-like beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF132290.1|+|87-948|ARO:3001076|SHV-18	861	ARO:3001076	SHV-18	SHV beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|Z50108.1|+|238-1768|ARO:3003026|fusH	1530	ARO:3003026	fusH	fusidic acid inactivation enzyme	fusidane antibiotic	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AM176554.2|+|30-891|ARO:3001133|SHV-79	861	ARO:3001133	SHV-79	SHV beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|Y10279.1|+|0-861|ARO:3000916|TEM-47	861	ARO:3000916	TEM-47	TEM beta-lactamase	cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
gb|X65254.1|+|175-1036|ARO:3000887|TEM-16	861	ARO:3000887	TEM-16	TEM beta-lactamase	cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|JX982636.1|+|0-801|ARO:3002307|VIM-37	801	ARO:3002307	VIM-37	VIM beta-lactamase	carbapenem;cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KM087832.1|+|0-1146|ARO:3001849|ACT-29	1146	ARO:3001849	ACT-29	ACT beta-lactamase	carbapenem;cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|Y11068.1|+|16-1165|ARO:3002157|FOX-3	1149	ARO:3002157	FOX-3	FOX beta-lactamase	cephalosporin	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|EU748544.1|+|0-927|ARO:3002366|PER-4	927	ARO:3002366	PER-4	PER beta-lactamase	carbapenem;cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AJ620678.1|+|0-753|ARO:3000845|GIM-1	753	ARO:3000845	GIM-1	GIM beta-lactamase	carbapenem;cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AB753456.1|+|0-741|ARO:3002233|IMP-42	741	ARO:3002233	IMP-42	IMP beta-lactamase	carbapenem;cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AY040093.1|+|68-929|ARO:3000965|TEM-102	861	ARO:3000965	TEM-102	TEM beta-lactamase	cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
gb|U36911.1|+|1429-2290|ARO:3000979|TEM-116	861	ARO:3000979	TEM-116	TEM beta-lactamase	cephalosporin;monobactam;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	1	1	5	2	0	2	3	5	2	1	4	1	3	0	0	5	0	0	1	3	4	1
gb|HM544040.1|+|0-1146|ARO:3002066|CMY-55	1146	ARO:3002066	CMY-55	CMY beta-lactamase	cephalosporin	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AP009048.1|+|3974604-3975429|ARO:3000508|gadX	825	ARO:3000508	gadX	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic;macrolide antibiotic;penicillin beta-lactam	antibiotic efflux	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|DQ061159.1|+|346-1222|ARO:3001904|CTX-M-42	876	ARO:3001904	CTX-M-42	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|FJ194944.1|+|46-907|ARO:3001154|SHV-105	861	ARO:3001154	SHV-105	SHV beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|JQ733576.1|+|1027-2173|ARO:3002092|CMY-79	1146	ARO:3002092	CMY-79	CMY beta-lactamase	cephalosporin	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
